DevEUI;Unix Time;X;Y
07293314052d722a;1667736388;10552.03125;-925.859375
07293314052d722a;1667750807;10552.33203125;-928.8828125
07293314052d722a;1667765226;10538.4140625;-927.734375
07293314052d9a04;1667751605;-6097.0078125;-6508.82421875
07293314052d722a;1667779645;10549.09765625;-927.0625
