DevEUI;Unix Time;Sensors Quantity;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;
07293314052c52d2;1666540796;17;-3.51;0.42;1.41;1.95;2.0;1.54;1.27;1.22;1.22;1.19;1.24;1.4;1.26;1.09;0.86;0.68;0.45;
07293314052c393e;1666544428;17;-3.55;0.94;3.17;4.26;4.81;4.72;3.75;2.72;2.62;2.36;1.86;1.61;1.54;1.46;1.12;1.0;0.7;
07293314052da23c;1666558714;17;-2.34;0.23;1.44;2.06;2.37;2.31;2.24;0.78;0.59;0.35;0.29;0.24;0.24;0.29;0.4;0.24;0.27;
07293314052c52d2;1666576855;17;-3.82;0.3;1.41;1.88;1.94;1.54;1.27;1.22;1.22;1.19;1.24;1.4;1.26;1.09;0.86;0.68;0.45;
07293314052c52d2;1666584068;17;-3.88;0.3;1.41;1.88;1.94;1.54;1.27;1.15;1.22;1.19;1.24;1.34;1.26;1.09;0.86;0.68;0.45;
07293314052c393e;1666587663;17;-4.35;0.75;3.1;4.2;4.75;4.65;3.75;2.72;2.62;2.36;1.86;1.61;1.54;1.46;1.12;1.0;0.7;
07293314052da23c;1666587644;17;-2.91;0.17;1.44;2.06;2.3;2.24;2.18;0.78;0.59;0.35;0.29;0.24;0.24;0.29;0.33;0.24;0.27;
07293314052c52d2;1666598483;17;-3.32;0.3;1.41;1.88;1.94;1.54;1.27;1.22;1.22;1.19;1.24;1.4;1.26;1.09;0.86;0.68;0.45;
07293314052da23c;1666598453;17;-2.41;0.23;1.44;2.06;2.3;2.24;2.18;0.78;0.59;0.35;0.29;0.24;0.24;0.29;0.33;0.24;0.27;
